dashboard=http://127.0.0.1:8766
GBPUSD side=hold confidence=0.70 reason=AI provisional sell: no strict validation-qualified models; probability 0.70 vs 0.17, gap 0.53, validation accuracy 24.2%, precision 14.2%, models 6, rows 214; RSI 62.9, ADX 24.3, ATR 3.7 pips, return_3 0.029%, volatility ratio 1.11; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.90 reason=AI provisional sell: no strict validation-qualified models; probability 0.90 vs 0.08, gap 0.82, validation accuracy 30.2%, precision 31.4%, models 6, rows 214; RSI 59.1, ADX 12.0, ATR 1.8 pips, return_3 -0.001%, volatility ratio 0.76; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.09 reason=AI ensemble sell: probability 0.09 vs 0.00, gap 0.09, validation accuracy 67.4%, precision 89.1%, models 2, rows 214; RSI 39.4, ADX 22.7, ATR 2.3 pips, return_3 -0.041%, volatility ratio 0.98; probability below 0.68
AUDUSD side=hold confidence=0.06 reason=AI ensemble buy: probability 0.06 vs 0.00, gap 0.06, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 50.1, ADX 27.9, ATR 2.4 pips, return_3 -0.017%, volatility ratio 1.07; probability below 0.68
USDCAD side=hold confidence=0.12 reason=AI ensemble sell: probability 0.12 vs 0.00, gap 0.12, validation accuracy 71.3%, precision 88.1%, models 2, rows 211; RSI 44.8, ADX 37.1, ATR 2.6 pips, return_3 -0.003%, volatility ratio 0.87; probability below 0.68
EURUSD side=hold confidence=0.87 reason=AI provisional sell: no strict validation-qualified models; probability 0.87 vs 0.12, gap 0.76, validation accuracy 14.1%, precision 12.6%, models 6, rows 214; RSI 61.2, ADX 38.0, ATR 2.7 pips, return_3 0.010%, volatility ratio 0.94; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.68 reason=AI provisional sell: no strict validation-qualified models; probability 0.68 vs 0.19, gap 0.49, validation accuracy 24.2%, precision 14.2%, models 6, rows 214; RSI 61.5, ADX 24.2, ATR 3.8 pips, return_3 0.025%, volatility ratio 1.12; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.10, gap 0.79, validation accuracy 30.2%, precision 31.4%, models 6, rows 214; RSI 58.1, ADX 12.0, ATR 1.8 pips, return_3 -0.002%, volatility ratio 0.76; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.09 reason=AI ensemble sell: probability 0.09 vs 0.00, gap 0.09, validation accuracy 67.4%, precision 89.1%, models 2, rows 214; RSI 39.8, ADX 22.7, ATR 2.3 pips, return_3 -0.040%, volatility ratio 0.98; probability below 0.68
AUDUSD side=hold confidence=0.07 reason=AI ensemble buy: probability 0.07 vs 0.00, gap 0.07, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 50.4, ADX 27.9, ATR 2.4 pips, return_3 -0.016%, volatility ratio 1.07; probability below 0.68
USDCAD side=hold confidence=0.14 reason=AI ensemble sell: probability 0.14 vs 0.00, gap 0.14, validation accuracy 71.3%, precision 88.1%, models 2, rows 211; RSI 49.1, ADX 36.4, ATR 2.7 pips, return_3 0.006%, volatility ratio 0.84; probability below 0.68
exit success=True symbol=AUDUSD profit=0.01 reason=bot recovery profit exit 0.01 after 1026s negative
EURUSD side=hold confidence=0.86 reason=AI provisional sell: no strict validation-qualified models; probability 0.86 vs 0.11, gap 0.75, validation accuracy 14.1%, precision 12.6%, models 6, rows 214; RSI 58.0, ADX 37.2, ATR 2.8 pips, return_3 0.002%, volatility ratio 0.98; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.66 reason=AI provisional sell: no strict validation-qualified models; probability 0.66 vs 0.24, gap 0.41, validation accuracy 24.2%, precision 14.2%, models 6, rows 214; RSI 59.9, ADX 23.7, ATR 3.9 pips, return_3 0.021%, volatility ratio 1.13; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.88 reason=AI provisional sell: no strict validation-qualified models; probability 0.88 vs 0.12, gap 0.76, validation accuracy 30.2%, precision 31.4%, models 6, rows 214; RSI 56.9, ADX 12.0, ATR 1.8 pips, return_3 -0.004%, volatility ratio 0.75; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.13 reason=AI ensemble sell: probability 0.13 vs 0.00, gap 0.13, validation accuracy 67.4%, precision 89.1%, models 2, rows 214; RSI 43.2, ADX 22.5, ATR 2.4 pips, return_3 -0.029%, volatility ratio 1.01; probability below 0.68
AUDUSD side=hold confidence=0.14 reason=AI ensemble buy: probability 0.14 vs 0.00, gap 0.14, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 45.6, ADX 26.6, ATR 2.5 pips, return_3 -0.040%, volatility ratio 1.16; probability below 0.68
USDCAD side=hold confidence=0.18 reason=AI ensemble sell: probability 0.18 vs 0.00, gap 0.18, validation accuracy 71.3%, precision 88.1%, models 2, rows 211; RSI 55.6, ADX 36.8, ATR 2.8 pips, return_3 0.020%, volatility ratio 0.92; probability below 0.68
EURUSD side=hold confidence=0.86 reason=AI provisional sell: no strict validation-qualified models; probability 0.86 vs 0.10, gap 0.75, validation accuracy 14.1%, precision 12.6%, models 6, rows 214; RSI 58.0, ADX 37.1, ATR 2.8 pips, return_3 0.002%, volatility ratio 0.98; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.64 reason=AI provisional sell: no strict validation-qualified models; probability 0.64 vs 0.27, gap 0.37, validation accuracy 24.2%, precision 14.2%, models 6, rows 214; RSI 58.4, ADX 23.6, ATR 3.9 pips, return_3 0.016%, volatility ratio 1.15; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.15, gap 0.74, validation accuracy 30.2%, precision 31.4%, models 6, rows 214; RSI 58.6, ADX 12.0, ATR 1.8 pips, return_3 -0.002%, volatility ratio 0.76; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.15 reason=AI ensemble sell: probability 0.15 vs 0.00, gap 0.15, validation accuracy 67.4%, precision 89.1%, models 2, rows 214; RSI 44.6, ADX 22.1, ATR 2.4 pips, return_3 -0.024%, volatility ratio 1.03; probability below 0.68
AUDUSD side=hold confidence=0.18 reason=AI ensemble buy: probability 0.18 vs 0.00, gap 0.18, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 43.6, ADX 26.4, ATR 2.6 pips, return_3 -0.051%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.16 reason=AI ensemble sell: probability 0.16 vs 0.00, gap 0.16, validation accuracy 71.3%, precision 88.1%, models 2, rows 211; RSI 55.9, ADX 36.8, ATR 2.8 pips, return_3 0.021%, volatility ratio 0.92; probability below 0.68
EURUSD side=hold confidence=0.78 reason=AI provisional sell: no strict validation-qualified models; probability 0.78 vs 0.17, gap 0.61, validation accuracy 15.2%, precision 14.0%, models 6, rows 214; RSI 57.2, ADX 35.4, ATR 2.7 pips, return_3 -0.022%, volatility ratio 1.01; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.73 reason=AI provisional sell: no strict validation-qualified models; probability 0.73 vs 0.13, gap 0.61, validation accuracy 21.5%, precision 13.0%, models 6, rows 214; RSI 59.1, ADX 23.3, ATR 3.7 pips, return_3 -0.007%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.08, gap 0.81, validation accuracy 26.6%, precision 25.2%, models 6, rows 214; RSI 56.4, ADX 11.4, ATR 1.8 pips, return_3 -0.001%, volatility ratio 0.78; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.28 reason=AI ensemble sell: probability 0.28 vs 0.00, gap 0.28, validation accuracy 69.2%, precision 93.2%, models 2, rows 214; RSI 46.9, ADX 21.0, ATR 2.4 pips, return_3 0.024%, volatility ratio 1.08; probability below 0.68
AUDUSD side=hold confidence=0.03 reason=AI ensemble buy: probability 0.03 vs 0.00, gap 0.03, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 43.6, ADX 25.1, ATR 2.5 pips, return_3 -0.069%, volatility ratio 1.19; probability below 0.68
USDCAD side=hold confidence=0.31 reason=AI ensemble sell: probability 0.31 vs 0.00, gap 0.31, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 56.7, ADX 35.4, ATR 2.7 pips, return_3 0.020%, volatility ratio 0.97; probability below 0.68
EURUSD side=hold confidence=0.83 reason=AI provisional sell: no strict validation-qualified models; probability 0.83 vs 0.15, gap 0.67, validation accuracy 15.2%, precision 14.0%, models 6, rows 214; RSI 56.7, ADX 35.4, ATR 2.7 pips, return_3 -0.024%, volatility ratio 1.01; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.65 reason=AI provisional sell: no strict validation-qualified models; probability 0.65 vs 0.26, gap 0.39, validation accuracy 22.2%, precision 14.5%, models 6, rows 214; RSI 55.6, ADX 23.1, ATR 3.8 pips, return_3 -0.017%, volatility ratio 1.15; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.10, gap 0.78, validation accuracy 26.6%, precision 25.2%, models 6, rows 214; RSI 58.1, ADX 11.3, ATR 1.8 pips, return_3 0.000%, volatility ratio 0.78; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.29 reason=AI ensemble sell: probability 0.29 vs 0.00, gap 0.29, validation accuracy 69.2%, precision 93.2%, models 2, rows 214; RSI 47.2, ADX 21.0, ATR 2.4 pips, return_3 0.025%, volatility ratio 1.08; probability below 0.68
AUDUSD side=hold confidence=0.05 reason=AI ensemble buy: probability 0.05 vs 0.00, gap 0.05, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 42.2, ADX 25.1, ATR 2.5 pips, return_3 -0.076%, volatility ratio 1.19; probability below 0.68
USDCAD side=hold confidence=0.41 reason=AI ensemble sell: probability 0.41 vs 0.00, gap 0.41, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 61.6, ADX 35.9, ATR 2.8 pips, return_3 0.034%, volatility ratio 0.98; probability below 0.68
EURUSD side=hold confidence=0.82 reason=AI provisional sell: no strict validation-qualified models; probability 0.82 vs 0.15, gap 0.66, validation accuracy 15.0%, precision 13.8%, models 6, rows 214; RSI 54.7, ADX 35.3, ATR 2.7 pips, return_3 -0.030%, volatility ratio 1.02; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.55 reason=AI provisional sell: no strict validation-qualified models; probability 0.55 vs 0.38, gap 0.17, validation accuracy 22.9%, precision 14.5%, models 6, rows 214; RSI 51.1, ADX 22.3, ATR 3.9 pips, return_3 -0.032%, volatility ratio 1.21; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.12, gap 0.77, validation accuracy 26.6%, precision 25.2%, models 6, rows 214; RSI 58.7, ADX 11.3, ATR 1.8 pips, return_3 0.001%, volatility ratio 0.78; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.45 reason=AI ensemble sell: probability 0.45 vs 0.00, gap 0.45, validation accuracy 69.2%, precision 93.2%, models 2, rows 214; RSI 51.7, ADX 20.4, ATR 2.5 pips, return_3 0.044%, volatility ratio 1.09; probability below 0.68
AUDUSD side=hold confidence=0.07 reason=AI ensemble buy: probability 0.07 vs 0.00, gap 0.07, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 39.1, ADX 25.7, ATR 2.6 pips, return_3 -0.096%, volatility ratio 1.19; probability below 0.68
USDCAD side=hold confidence=0.53 reason=AI ensemble sell: probability 0.53 vs 0.00, gap 0.53, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 67.2, ADX 36.7, ATR 3.0 pips, return_3 0.055%, volatility ratio 1.12; probability below 0.68
EURUSD side=hold confidence=0.82 reason=AI provisional sell: no strict validation-qualified models; probability 0.82 vs 0.12, gap 0.70, validation accuracy 15.2%, precision 14.0%, models 6, rows 214; RSI 57.6, ADX 35.1, ATR 2.8 pips, return_3 -0.021%, volatility ratio 1.01; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.61 reason=AI provisional sell: no strict validation-qualified models; probability 0.61 vs 0.35, gap 0.26, validation accuracy 22.9%, precision 14.5%, models 6, rows 214; RSI 54.6, ADX 22.2, ATR 4.0 pips, return_3 -0.020%, volatility ratio 1.16; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.88 reason=AI provisional sell: no strict validation-qualified models; probability 0.88 vs 0.13, gap 0.75, validation accuracy 26.6%, precision 25.2%, models 6, rows 214; RSI 54.2, ADX 11.3, ATR 1.8 pips, return_3 -0.003%, volatility ratio 0.81; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.44 reason=AI ensemble sell: probability 0.44 vs 0.00, gap 0.44, validation accuracy 69.2%, precision 93.2%, models 2, rows 214; RSI 51.4, ADX 20.2, ATR 2.5 pips, return_3 0.043%, volatility ratio 1.09; probability below 0.68
AUDUSD side=hold confidence=0.11 reason=AI ensemble buy: probability 0.11 vs 0.00, gap 0.11, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 39.9, ADX 25.8, ATR 2.6 pips, return_3 -0.091%, volatility ratio 1.18; probability below 0.68
USDCAD side=hold confidence=0.50 reason=AI ensemble sell: probability 0.50 vs 0.00, gap 0.50, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 65.1, ADX 36.8, ATR 3.0 pips, return_3 0.046%, volatility ratio 1.05; probability below 0.68
EURUSD side=hold confidence=0.83 reason=AI provisional sell: no strict validation-qualified models; probability 0.83 vs 0.12, gap 0.71, validation accuracy 15.0%, precision 13.8%, models 6, rows 214; RSI 56.2, ADX 35.1, ATR 2.8 pips, return_3 -0.026%, volatility ratio 1.01; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.62 reason=AI provisional sell: no strict validation-qualified models; probability 0.62 vs 0.35, gap 0.27, validation accuracy 22.9%, precision 14.5%, models 6, rows 214; RSI 54.8, ADX 22.2, ATR 4.0 pips, return_3 -0.019%, volatility ratio 1.16; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.17, gap 0.72, validation accuracy 26.6%, precision 25.2%, models 6, rows 214; RSI 58.1, ADX 11.3, ATR 1.8 pips, return_3 0.000%, volatility ratio 0.78; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.44 reason=AI ensemble sell: probability 0.44 vs 0.00, gap 0.44, validation accuracy 69.2%, precision 93.2%, models 2, rows 214; RSI 52.3, ADX 20.2, ATR 2.5 pips, return_3 0.047%, volatility ratio 1.10; probability below 0.68
AUDUSD side=hold confidence=0.12 reason=AI ensemble buy: probability 0.12 vs 0.00, gap 0.12, validation accuracy 64.8%, precision 100.0%, models 1, rows 214; RSI 39.7, ADX 25.8, ATR 2.6 pips, return_3 -0.092%, volatility ratio 1.18; probability below 0.68
USDCAD side=hold confidence=0.46 reason=AI ensemble sell: probability 0.46 vs 0.00, gap 0.46, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 62.7, ADX 36.8, ATR 3.0 pips, return_3 0.037%, volatility ratio 0.99; probability below 0.68
EURUSD side=hold confidence=0.73 reason=AI provisional sell: no strict validation-qualified models; probability 0.73 vs 0.14, gap 0.59, validation accuracy 16.3%, precision 15.9%, models 6, rows 214; RSI 56.7, ADX 33.5, ATR 2.6 pips, return_3 -0.023%, volatility ratio 0.95; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.70 reason=AI provisional sell: no strict validation-qualified models; probability 0.70 vs 0.15, gap 0.56, validation accuracy 23.2%, precision 18.3%, models 6, rows 214; RSI 55.8, ADX 20.9, ATR 3.7 pips, return_3 -0.022%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.90 reason=AI provisional sell: no strict validation-qualified models; probability 0.90 vs 0.10, gap 0.80, validation accuracy 29.3%, precision 26.3%, models 6, rows 214; RSI 56.1, ADX 10.7, ATR 1.7 pips, return_3 0.001%, volatility ratio 0.69; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.39 reason=AI ensemble sell: probability 0.39 vs 0.00, gap 0.39, validation accuracy 66.6%, precision 93.3%, models 2, rows 214; RSI 51.3, ADX 19.0, ATR 2.3 pips, return_3 0.053%, volatility ratio 1.11; probability below 0.68
AUDUSD side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 60.4%, precision 100.0%, models 1, rows 211; RSI 41.3, ADX 25.0, ATR 2.5 pips, return_3 -0.072%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.43 reason=AI ensemble sell: probability 0.43 vs 0.00, gap 0.43, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 65.3, ADX 36.4, ATR 2.9 pips, return_3 0.047%, volatility ratio 0.98; probability below 0.68
EURUSD side=hold confidence=0.80 reason=AI provisional sell: no strict validation-qualified models; probability 0.80 vs 0.14, gap 0.67, validation accuracy 16.3%, precision 15.9%, models 6, rows 214; RSI 55.1, ADX 33.5, ATR 2.6 pips, return_3 -0.028%, volatility ratio 0.96; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.70 reason=AI provisional sell: no strict validation-qualified models; probability 0.70 vs 0.14, gap 0.56, validation accuracy 23.2%, precision 18.3%, models 6, rows 214; RSI 56.2, ADX 20.9, ATR 3.8 pips, return_3 -0.020%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.89 reason=AI provisional sell: no strict validation-qualified models; probability 0.89 vs 0.12, gap 0.76, validation accuracy 29.3%, precision 26.3%, models 6, rows 214; RSI 55.3, ADX 10.7, ATR 1.7 pips, return_3 0.000%, volatility ratio 0.70; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.43 reason=AI ensemble sell: probability 0.43 vs 0.00, gap 0.43, validation accuracy 66.6%, precision 93.3%, models 2, rows 214; RSI 52.0, ADX 19.0, ATR 2.4 pips, return_3 0.055%, volatility ratio 1.11; probability below 0.68
AUDUSD side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 60.4%, precision 100.0%, models 1, rows 211; RSI 39.0, ADX 25.1, ATR 2.6 pips, return_3 -0.084%, volatility ratio 1.20; probability below 0.68
USDCAD side=hold confidence=0.45 reason=AI ensemble sell: probability 0.45 vs 0.00, gap 0.45, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 65.5, ADX 36.4, ATR 2.9 pips, return_3 0.047%, volatility ratio 0.98; probability below 0.68
EURUSD side=hold confidence=0.75 reason=AI provisional sell: no strict validation-qualified models; probability 0.75 vs 0.18, gap 0.58, validation accuracy 15.9%, precision 15.5%, models 6, rows 214; RSI 52.1, ADX 33.0, ATR 2.7 pips, return_3 -0.036%, volatility ratio 0.98; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.67 reason=AI provisional sell: no strict validation-qualified models; probability 0.67 vs 0.21, gap 0.46, validation accuracy 23.2%, precision 18.3%, models 6, rows 214; RSI 54.3, ADX 20.9, ATR 3.8 pips, return_3 -0.026%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.93 reason=AI provisional sell: no strict validation-qualified models; probability 0.93 vs 0.12, gap 0.81, validation accuracy 29.3%, precision 26.3%, models 6, rows 214; RSI 62.6, ADX 10.8, ATR 1.8 pips, return_3 0.007%, volatility ratio 0.72; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.49 reason=AI ensemble sell: probability 0.49 vs 0.00, gap 0.49, validation accuracy 66.6%, precision 93.3%, models 2, rows 214; RSI 53.4, ADX 18.9, ATR 2.4 pips, return_3 0.062%, volatility ratio 1.11; probability below 0.68
AUDUSD side=hold confidence=0.02 reason=AI ensemble buy: probability 0.02 vs 0.00, gap 0.02, validation accuracy 60.4%, precision 100.0%, models 1, rows 211; RSI 38.0, ADX 25.2, ATR 2.6 pips, return_3 -0.091%, volatility ratio 1.20; probability below 0.68
USDCAD side=hold confidence=0.44 reason=AI ensemble sell: probability 0.44 vs 0.00, gap 0.44, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 67.7, ADX 36.4, ATR 3.0 pips, return_3 0.056%, volatility ratio 1.01; probability below 0.68
EURUSD side=hold confidence=0.75 reason=AI provisional sell: no strict validation-qualified models; probability 0.75 vs 0.16, gap 0.59, validation accuracy 15.9%, precision 15.5%, models 6, rows 214; RSI 52.1, ADX 32.7, ATR 2.8 pips, return_3 -0.036%, volatility ratio 0.98; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.67 reason=AI provisional sell: no strict validation-qualified models; probability 0.67 vs 0.22, gap 0.45, validation accuracy 23.2%, precision 18.3%, models 6, rows 214; RSI 54.8, ADX 20.9, ATR 3.9 pips, return_3 -0.025%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.92 reason=AI provisional sell: no strict validation-qualified models; probability 0.92 vs 0.16, gap 0.76, validation accuracy 29.3%, precision 26.3%, models 6, rows 214; RSI 61.6, ADX 10.8, ATR 1.8 pips, return_3 0.006%, volatility ratio 0.70; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.52 reason=AI ensemble sell: probability 0.52 vs 0.00, gap 0.52, validation accuracy 66.6%, precision 93.3%, models 2, rows 214; RSI 53.7, ADX 19.2, ATR 2.5 pips, return_3 0.063%, volatility ratio 1.11; probability below 0.68
AUDUSD side=hold confidence=0.03 reason=AI ensemble buy: probability 0.03 vs 0.00, gap 0.03, validation accuracy 60.4%, precision 100.0%, models 1, rows 211; RSI 38.2, ADX 25.4, ATR 2.6 pips, return_3 -0.089%, volatility ratio 1.20; probability below 0.68
USDCAD side=hold confidence=0.47 reason=AI ensemble sell: probability 0.47 vs 0.00, gap 0.47, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 63.1, ADX 36.4, ATR 3.0 pips, return_3 0.039%, volatility ratio 0.98; probability below 0.68
EURUSD side=hold confidence=0.76 reason=AI provisional sell: no strict validation-qualified models; probability 0.76 vs 0.15, gap 0.62, validation accuracy 15.9%, precision 15.5%, models 6, rows 214; RSI 51.2, ADX 32.7, ATR 2.8 pips, return_3 -0.039%, volatility ratio 0.99; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.68 reason=AI provisional sell: no strict validation-qualified models; probability 0.68 vs 0.23, gap 0.45, validation accuracy 23.2%, precision 18.3%, models 6, rows 214; RSI 55.0, ADX 20.9, ATR 3.9 pips, return_3 -0.024%, volatility ratio 1.14; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.93 reason=AI provisional sell: no strict validation-qualified models; probability 0.93 vs 0.17, gap 0.76, validation accuracy 29.3%, precision 26.3%, models 6, rows 214; RSI 62.6, ADX 10.8, ATR 1.8 pips, return_3 0.007%, volatility ratio 0.72; provisional validation accuracy below 0.45
USDCHF side=hold confidence=0.46 reason=AI ensemble sell: probability 0.46 vs 0.00, gap 0.46, validation accuracy 66.6%, precision 93.3%, models 2, rows 214; RSI 52.6, ADX 19.2, ATR 2.5 pips, return_3 0.058%, volatility ratio 1.11; probability below 0.68
AUDUSD side=hold confidence=0.04 reason=AI ensemble buy: probability 0.04 vs 0.00, gap 0.04, validation accuracy 60.4%, precision 100.0%, models 1, rows 211; RSI 37.6, ADX 25.4, ATR 2.6 pips, return_3 -0.093%, volatility ratio 1.20; probability below 0.68
USDCAD side=hold confidence=0.41 reason=AI ensemble sell: probability 0.41 vs 0.00, gap 0.41, validation accuracy 84.6%, precision 91.2%, models 1, rows 205; RSI 63.1, ADX 36.4, ATR 3.0 pips, return_3 0.039%, volatility ratio 0.98; probability below 0.68
EURUSD side=hold confidence=0.80 reason=AI provisional sell: no strict validation-qualified models; probability 0.80 vs 0.13, gap 0.67, validation accuracy 16.8%, precision 16.4%, models 6, rows 214; RSI 50.1, ADX 30.4, ATR 2.7 pips, return_3 -0.018%, volatility ratio 0.75; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.67 reason=AI provisional sell: no strict validation-qualified models; probability 0.67 vs 0.19, gap 0.48, validation accuracy 24.6%, precision 19.9%, models 6, rows 214; RSI 54.7, ADX 19.8, ATR 3.7 pips, return_3 -0.012%, volatility ratio 0.94; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.03 reason=AI ensemble buy: probability 0.03 vs 0.00, gap 0.03, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 62.1, ADX 10.7, ATR 1.7 pips, return_3 0.004%, volatility ratio 0.46; probability below 0.68
USDCHF side=hold confidence=0.37 reason=AI ensemble sell: probability 0.37 vs 0.00, gap 0.37, validation accuracy 66.2%, precision 85.5%, models 2, rows 214; RSI 53.4, ADX 18.2, ATR 2.4 pips, return_3 0.025%, volatility ratio 0.99; probability below 0.68
AUDUSD side=hold confidence=0.03 reason=AI ensemble buy: probability 0.03 vs 0.00, gap 0.03, validation accuracy 65.4%, precision 100.0%, models 2, rows 214; RSI 38.3, ADX 25.1, ATR 2.5 pips, return_3 -0.027%, volatility ratio 1.05; probability below 0.68
USDCAD side=hold confidence=0.36 reason=AI ensemble sell: probability 0.36 vs 0.00, gap 0.36, validation accuracy 84.6%, precision 91.7%, models 1, rows 205; RSI 59.5, ADX 35.5, ATR 2.9 pips, return_3 0.011%, volatility ratio 0.91; probability below 0.68
EURUSD side=hold confidence=0.79 reason=AI provisional sell: no strict validation-qualified models; probability 0.79 vs 0.12, gap 0.67, validation accuracy 16.8%, precision 16.4%, models 6, rows 214; RSI 49.2, ADX 30.4, ATR 2.7 pips, return_3 -0.021%, volatility ratio 0.76; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.67 reason=AI provisional sell: no strict validation-qualified models; probability 0.67 vs 0.18, gap 0.49, validation accuracy 24.6%, precision 19.9%, models 6, rows 214; RSI 55.5, ADX 19.8, ATR 3.8 pips, return_3 -0.010%, volatility ratio 0.94; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.04 reason=AI ensemble buy: probability 0.04 vs 0.00, gap 0.04, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 63.2, ADX 10.9, ATR 1.7 pips, return_3 0.006%, volatility ratio 0.46; probability below 0.68
USDCHF side=hold confidence=0.35 reason=AI ensemble sell: probability 0.35 vs 0.00, gap 0.35, validation accuracy 66.2%, precision 85.5%, models 2, rows 214; RSI 53.4, ADX 18.2, ATR 2.4 pips, return_3 0.025%, volatility ratio 0.99; probability below 0.68
AUDUSD side=hold confidence=0.05 reason=AI ensemble buy: probability 0.05 vs 0.00, gap 0.05, validation accuracy 65.4%, precision 100.0%, models 2, rows 214; RSI 39.0, ADX 25.1, ATR 2.5 pips, return_3 -0.023%, volatility ratio 1.06; probability below 0.68
USDCAD side=hold confidence=0.36 reason=AI ensemble sell: probability 0.36 vs 0.00, gap 0.36, validation accuracy 84.6%, precision 91.7%, models 1, rows 205; RSI 62.5, ADX 35.5, ATR 3.0 pips, return_3 0.017%, volatility ratio 0.88; probability below 0.68
EURUSD side=hold confidence=0.79 reason=AI provisional sell: no strict validation-qualified models; probability 0.79 vs 0.11, gap 0.68, validation accuracy 16.8%, precision 16.4%, models 6, rows 214; RSI 47.9, ADX 30.6, ATR 2.7 pips, return_3 -0.025%, volatility ratio 0.77; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.67 reason=AI provisional sell: no strict validation-qualified models; probability 0.67 vs 0.23, gap 0.44, validation accuracy 24.6%, precision 19.9%, models 6, rows 214; RSI 53.1, ADX 19.8, ATR 3.8 pips, return_3 -0.016%, volatility ratio 0.95; provisional validation accuracy below 0.45
